@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'El bombón de  Pogba con el que no deja dormir   a los  vecinos       vía     ',yes
' Video  Así fue como Los Simpsons se burlaron de las elecciones en EE UU  ',yes
'Ramos Allup   Maduro  no te daremos gusto de escuchar tu discurso violatorio   ',no
' Vídeo  Mira cómo reciben clases los estudiantes de Apure  ',no
' VIDEO  Los goles que se presentaron en la nueva goleada del Real Madrid        ',yes
'Inició programa número  de Contacto con Maduro ',yes
'Salomón Rondón presentó su  propio estadio   ',yes
'¿Puedes encontrar la bailarina escondida entre los flamencos    ',yes
'Ejercicios para quemar calorías sin correr  ',yes
'Ejercicios para quemar calorías sin correr  ',yes
'CPE alertó a comunidad internacional desapariciones forzosas de Maduro contra la MUD ',no
'Real Madrid selló otra goleada para despejar   dudas  en Champions       vía     ',yes
' Video  Así reaccionó un hombre al ser picado por dos avispas en los labios  ',yes
'Polisucre frustó secuestro en la Gran Mariscal de Ayacucho  ',yes
'Jorge Linares demuestra su amor paterno en las redes sociales  ',no
' Video  Miguel Henrique Otero denunció ante la SIP  casos de violencia contra periodistas en Venezuela… ',yes
'Diosdado Cabello   Debemos ponerle difícil el revocatorio a la oposición   ',no
'#Tips para hacer crecer las cejas naturalmente  ',no
'Esta jugadora de la sub  estará  meses de baja        vía       ',no
'Conoce al magallanero que debutará esta semana con los Leones del Caracas   vía      ',yes
'Renueva tu armario con estos consejos   ',yes
'Detienen a futbolista por agredir a su esposa  ',no
'Gobierno venezolano prohibió la donación de insumos médicos por parte de Lilian Tintori  ',yes
'Tu mascota te ayuda a rejuvenecer  años   ',no
'Tibisay Lucena informa que elecciones regionales se celebrarían a finales del primer semestre de … ',no
'Una mujer atropelló a un militar en Fuerte Tiuna  ',yes
'El bombón de   Pogba con el que no deja dormir  a los  vecinos      vía     ',no
'Elimina las mejillas caídas en un  X    ',yes
' métodos para controlar el dolor con la mente   ',no
'Ay si  ay si  Llévatela pues 😌 ',no
'Luego de  días encarcelado liberan a  Pancho    y se va de exilio forzado informa la dip… ',no
'RT    ÚLTIMA HORA  CNE habló  Elecciones regionales serán a finales del primer semestre de   https   …',yes
'RT    TENSIÓN CRECIENTE  Suspendida sesión en la Asamblea Nacional por  medidas preventivas   …',yes
'RT      VIDEO   Mueren liceista y un representante al caerle parte de un friso en unidad educativa de Propatria …',yes
'RT    ¿PERSECUCIÓN POLÍTICA   Alcalde Ocariz no acudió a citación del Sebin  ',yes
'#confirmado   suspende sesión ordinaria por medidas de prevención por acto oficialita en los alrededores #oct  pm',no
'RT     FOTOS y VIDEO   Mujeres opositoras anuncian detalles para  toma  de la Autopista Francisco Fajardo el sábado …',no
'RT    “Chúo” Torrealba  No acataremos sentencia del TSJ  estamos en obediencia constitucional  …',yes
'EN DIRECTO en #Periscope  habla   y   sobre nuevos ataques ',no
'EN DIRECTO en #Periscope  mujeres #resteadasconel anuncian ruta de la marcha de este sábado ',no
'    Grupo de madres del Cardiológico Infantil denuncuan las fuertes carencias que tiene el nosocomio  ',no
'Cerrados los accesos a la   por acto oficialista  Casa Militar en los alrededores  Hasta ahora se mantiene la sesión a las pm',yes
'RT    Vamos rumbo a los  mil seguidores  Únete a la cuenta   en Twitter e Instagram  En Facebook estamos en  https …',yes
'RT    Luis Almagro  “El deterioro de las instituciones en Venezuela se ha profundizado”  …',yes
'RT    Chavismo marchará mañana en respaldo al presupuesto  de Maduro  ',yes
'RT    TSJ dice que apoyo a revocatorio debe recogerse por estados  ',no
'#TeLoTengo quieres vender  comprar o rentar propiedades en Miami  Contacta a Livia Rojas      Lrojas  com',yes
'RT    Estos son los colegas Jean Carlos Molina y Tulio Márquez  agredidos hoy en el Hospital de Maracay por colectivos ¿Qué le…',yes
'RT    José Manuel Olivares denunció despidos injustificados en el Hospital Central de Maracay  …',no
'RT    José Manuel Olivares denunció despidos injustificados en el Hospital Central de Maracay  …',yes
'RT    WSJ  Sin mucho ruido  #Venezuela se aleja de la política de controles de precios  #Alimentos #Venez…',no
'RT    Vamos rumbo a los  mil seguidores  Únete a la cuenta   en Twitter e Instagram  En Facebook estamos en  https …',no
'RT    Marcelo Crovato  el argentino venezolano que reclama asistencia al gobierno de Mauricio Macri  Por  …',yes
'#AN debatirá este martes sobre usurpación del SEBIN y CICPC en la administración de justicia  ',no
'RT    Maduro hace llamado  urgente de solidaridad  con Haití  ',no
'RT    PJ  Gobierno sigue jugando con el hambre y el bolsillo del pueblo  ',no
'RT    ABP llama a desconocer y desobedecer a las autoridades que  usurpan derechos del pueblo   …',yes
'RT    Voluntad Popular rechaza amenazas de Ameliach que buscan la suspensión del revocatorio  …',no
'RT    Exministros de Chávez y disidentes del PSUV  participarán en recolección del   para activar el RR …',yes
'RT    Denuncian al diputado oficialista Hugbel Roa por presuntas amenazas de muerte  …',yes
'RT    Baltazar Porras ofrecerá su primera misa como cardenal este lunes  ',no
'RT    Venezuela despide a  Malula   Falleció anoche a sus  años  ',no
'RT    Encontraron cadáver de una mujer en la Panamericana  ',yes
'RT    Marco Torres  Procesadoras de trigo venderán   del producción a los CLAP  ',yes
'RT    Papa Francisco canonizó a  nuevos santos durante ceremonia en el Vaticano  ',no
'Titulares de la prensa de este domingo  de octubre  ',no
'RT    Ameliach solicitará este lunes al TSJ medida cautelar para suspender revocatorio  …',yes
'RT    Documento  Gremio de abogados se declara en rebeldía ante  decisiones inconstitucionales del TSJ  …',no
'Titulares de la prensa de este domingo  de octubre  ',yes
'Titulares de la prensa de este domingo  de octubre  ',no
'RT    Papa Francisco canonizó a  nuevos santos durante ceremonia en el Vaticano  ',no
'RT    Madre de Leopoldo López  El juicio está en su última instancia  la sentencia se tiene que anular  h…',no
'RT    Venezuela  Caricaturas de este domingo  de octubre  ',no
'RT     FOTOS Gerente de Pdvsa chocó por presunta ebriedad y encuentran dinero en su camioneta  …',no
'Titulares de la prensa de este domingo  de octubre  ',no
'RT    #Política   Aspirantes a Rectores del CNE tienen plazo hasta el próximo lunes  de octubre  https …',no
'RT     Vídeo El mensaje de  Nacho  tras su concierto con  Chino  en Caracas  ',yes
'Jajajajajjaja normal pues  eres tú 😘 ',no
'Cabezas garantiza papel para los medios impresos  ',no
'RT   Caracas  Otro día que   no estará en su programa de radio informando   #LiberenABraulioYA',no
'RT    Agenda  Juegos de la LVBP para este sábado  ',no
'RT    Gobierno reconoce implícitamente    de inflación en  según economista  …',no
'Fin de semana con superluna  ',no
'#saquecuentas Monto total #Presupuesto es Bs   billones  mil  millones  El de  fue de Bs  billón  mil  millones #oct',yes
'Amenaza  Maduro  Gobernadores y alcaldes que no acaten la sentencia del TSJ no le vamos a dar ni medio en enero … ',no
'Presidente Maduro presenta el Presupuesto de la Nación  en el Panteón Nacional  ',no
'Maduro  Además de q la AN está en desacato  no van a trabajar xq son unos vagos  En  meses ha dejado de sesionar … ',no
'RT     FOTOS  Tintori denunció a Diosdado Cabello en fiscalía por  violador de DDHH   …',no
'RT    #DondeComeUnoComemosTodos súmate y comparte  Yo seguí el ejemplo de   ',no
'RT    #DondeComeUnoComemosTodos súmate y comparte  Yo seguí el ejemplo de   ',yes
'Capriles  Hoy no saldrá medida del TSJ contra el revocatorio por show del Presupuesto  ',yes
'RT    #SeñalEnVivo     En el TSJ hay magistrados que no quieren decidir en contra del Revocatorio  ¡Míralo   gt  gt  …',yes
'Pdvsa demandó al diario El Nuevo País por informaciones “falsas y difamación   ',yes
'RT    Vea cuánto tendrá que pagar por un pan de jamón  ',yes
'RT    Habitantes de La Guajira venezolana tendrán un régimen especial aduanero  ',no
'RT                   las invito a sumarse a #DondeCom…',no
'RT    Saquean camión cargado de azúcar en La Hoyada en presencia de la GNB  ',yes
'RT     FOTOS y VIDEO  Diputado Hugbel Roa agrede a diputado Bozo y le quitan derecho de palabra  https   …',no
'RT    ´ VIDEO   Carlos Ocariz  Acusaciones en mi contra son una manipulación y un pase de factura  https …',no
'RT    Maduro aprobará mañana Presupuesto de la Nación en  Congreso de la Patria   ',no
'RT    Borges   El voto no es del CNE  ni del TSJ  sino del pueblo  lo haremos valer   …',yes
'RT     VIDEO   Guanipa anuncia la creación del nuevo canal de la Asamblea Nacional  Capitolio TV  https  …',yes
'RT    Gobernador de Amazonas aprobó cambiar nombre del estado  ',yes
'RT     FOTOS  Mujeres opositoras rechazan violaciones a la Constitución y exigen revocatorio  …',yes
'RT    Jóvenes de Voluntad Popular solicitan a la OEA que sea garante de la recolección del   de las firmas …',yes
'RT     VIDEO   Levantan acta a hijo de Leopoldo López por lanzar zapato a Sargento en Ramo Verde  https  …',no
'Aún no hay quórum  Pdt  de la AN   convoca para las am #sesionAN #oct #AsambleaNacional  am ',no
'EN DIRECTO en #Periscope  opositoras entregan documento en Palacio de las Academias ',yes
'EN DIRECTO en #Periscope  opositoras marchan en en el centro de Caracas ',no
'EN DIRECTO en #Periscope  opositoras marchan en en el centro de Caracas ',no
'EN DIRECTO en #Periscope  mujeres de la oposición marchan en el centro en rechazo al  golpe a la Constitución  ',no
'RT    Cabello afirma que recibió información que no hay revocatorio  ',no
'RT    PRESUPUESTO  Ministra de salud dijo que recursos para su despacho aumentarán    …',no
'RT       denunció que el Sebin detuvo a cuatro personas por difundir video  gt  gt   ',yes
'RT    TSJ neutraliza a la Asamblea Nacional de Venezuela con  sentencias en contra  …',no
'RT    Oposición instaló puntos informativos sobre el   de las firmas para el RR  ',yes
'RT    CAPRILES  Si nos roban el revocatorio la respuesta del pueblo será la toma de Venezuela  …',yes
'RT     comercios de ropa no abrieron este martes en Quinta Crespo por caída de las ventas  …',yes
'RT    TODOS VENEZOLANOS      Detienen embarcación cargada de droga en Curazao  ',no
'RT    Maduro concluyó visita de trabajo a Turquía con nuevos acuerdos en diversas áreas  …',yes
'RT    #SeñalEnVivo     No me voy a entregar porque el fuero no es mío  es del pueblo de mi circuito  #O   gt  gt  …',no
'RT    #SeñalEnVivo     La sala constitucional del TSJ es una sala delincuencial  #O ¡Míralo aquí   gt  gt  …',yes
'RT    Ante desacato del Parlamento  Presupuesto nacional será presentado ante el TSJ  …',no
'RT    Venezuela   Brasil  se reinicia el partido en Mérida tras problemas de luz  …',no
'RT    Nuevo Camino Revolucionario introdujo recurso de interpretación sobre el RR ante el TSJ  …',no
'RT    #Ocariz  Yo no estoy detrás de una #rebelión  apuesto al #Revocatorio  ',no
'RT    Rescate Venezuela entregó  cajas de insumos médicos al Hospital Central de Maracay  …',no
'RT    MEDIDAS DESESPERADAS  BCV drena liquidez por más de Bs  millones para contener la inflación …',yes
'RT    Rector Rondón  CNE tiene la obligación de convocar elecciones regionales este año  …',yes
'RT    Rector Rondón  CNE tiene la obligación de convocar elecciones regionales este año  …',yes
'RT    #SeñalEnVivo     Si nos roban el artículo  de la constitución vamos a desobediencia civil    gt  gt  …',yes
'RT    #SeñalEnVivo     El sistema es corrupto e ineficiente  Es dictadura  ¡Conéctate   gt  gt  ',yes
'RT          Todo indica que no nos van a respetar la forma ni van a reconocer el    a nivel nacional   gt  gt  …',no
'RT    Estamos #EnVivo desde Maracay con las esposas de los presos políticos ',yes
'EN DIRECTO en #Periscope  habla     y   #resteadasporel desde #Aragua  ',no
'RT    MUD anuncia plan de movilizaciones para el  de octubre de cara al revocatorio  …',yes
'RT    Delegación de parlamentarios venezolanos llega a Perú para denunciar agravamiento de la crisis  htt…',yes
'RT    Venezolanos comen menos carne  Consumo cae a cuatro kilos per cápita  #CrisisVenezuela …',no
'RT    DANTESCO   Padre denuncia que durante motín de Politáchira los presos se comieron a su hijo  https …',yes
'RT    Así está la tabla de posiciones del béisbol venezolano #Deportes  #Beisbol  ',no
'RT    Mil  toneladas de alimentos e insumos médicos arribaron al Puerto de Guanta  …',no
'RT    Diputado Hugbel Roa  No es una obligación tajante que el CNE convoque elecciones regionales  https …',no
'RT     VIDEO   Capriles   Si se impone el sector radical del gobierno  aquí puede pasar cualquier cosa  …',yes
'RT     VIDEO   MUD  TSJ tiene proyecto para promover nulidad de inmunidad parlamentaria  …',yes
'RT    Gerardo Blyde   No existe razón jurídica para que un tribunal suspenda el revocatorio   …',no
'#oct #Anuncio   asumirá  provisionalmente  la coordinación internacional de la   ',yes
'EN DIRECTO en #Periscope  Pronunciamiento de la MUD sobre el revocatorio  ',yes
'RT    Parlamentarios denuncian ante la OEA la persecución gubernamental contra Voluntad Popular  https   …',no
'A las  del mediodía de hoy #oct se espera un pronunciamiento de   sobre presunta decisión del TSJ con el #revocatorio',yes
'A las  del mediodía de hoy #oct se espera un pronunciamiento de   sobre presunta decisión del TSJ con el #revocatorio',no
'RT    Parlasur aprueba resolución para enviar medicamentos a Venezuela  ',yes
'RT    Inversiones en Venezuela “suman”  millones de dólares  según ministro  ',yes
'RT    Maduro ordena demandar a periódico por difundir información falsa de PDVSA  ',no
'RT    Ocariz  MUD fijará posición sobre supuesta anulación del revocatorio este lunes  …',no
'RT    Ramos Allup  El martes TSJ suprimirá el fuero parlamentario en sala plena  ',yes
'RT    Aquí me encuentro con nuestras maestras  quienes se mantienen encadenadas en la alcaldía    horas ya tienen htt…',no
'RT    Ministro de Transporte  Unidad Yutong que se paralice será decomisada de inmediato  …',yes
'RT    SIN COBRAR  Cuatro mil pensionados y jubilados venezolanos residentes en España reclaman su dinero …',yes
'RT     VIDEO  DRAMA INTERMINABLE  Más de  muertos en Haití tras el paso del huracán Matthew  …',no
'RT    Diputado Américo De Grazia denuncia nueva #masacre de #mineros en #Tumeremo #EstadoBolivar  https  …',no
'RT    Trasladan a reclusos de Policía del Táchira a Tocuyito  ',yes
'RT     VIDEO  Naturalyst apuesta a la producción nacional de tomate para apalear crisis en       https   …',yes
'RT    Encuentran a excampeón mundial de lucha falconiano ahorcado en Punto Fijo  ',no
'RT    Concejal Jimeno afirma que es urgente depurar el sistema judicial venezolano  …',yes
'RT    Vea la caricatura de Edo de este viernes  ',yes
'#EnVivo llegada del huracán #Matthew en #Miami Conéctate  gt   vía  ',yes
'#Publicidad Quieres invertir en propiedades en Miami  Contacta a Livia Rojas    Lrojas … ',yes
'En Vivo    en #Periscope  Junto a los estudiantes de   vamos a la conferencia episcopal #oc ',yes
'RT     Vídeo Alcaldes de VP denunciarán en Fiscalía presunta persecución por parte de Maduro  …',yes
'RT     Vídeo Alcaldes de VP denunciarán en Fiscalía presunta persecución por parte de Maduro  …',no
'Sesión de hoy #oct de la Asamblea Nacional suspendida hasta el próximo martes por falta de quórum #Venezuela',yes
'RT    Ley de emolumentos para el personal docente propone que los educadores ganen Bs   mil  …',no
'EN DIRECTO en #Periscope  Hablan Alcaldes de VP caso  Delson Guarate y Warner Jimenez ',yes
'RT    #CNE decidirá procedencia de #Revocatorio a Maduro entre  y  de noviembre  …',no
'RT    Detenidos dos civiles y un efectivo del Cicpc por robar motocicleta de Polichacao  …',no
'RT    Alertan que fecha del   puede postergarse por falta de recursos del #CNE  #Revocatorio https …',no
'RT    Wills Rangel  Prestamo de  mil millones de Pdvsa no necesita aprobación de la AN  …',yes
'#SINCOMENTARIOS ⬇⬇⬇⬇⬇⬇⬇ ',yes
'RT    Oposición entregó documento al CNE con observaciones sobre segundo paso para el RR  …',no
'RT    MUD convoca ensayo nacional el  de octubre de cara a la recolección del    …',yes
'Aquí la rueda de prensa completa de   de este #oct en la q anuncian ensayo general del   el #oct ',yes
'RT    Venezuela envía cargamento con  toneladas de ayuda humanitaria para Haití  ',yes
'RT     VIDEO  Matthew arrasó en el oriente de Cuba  Así quedaron las casa de la Isla  …',yes
'EN DIRECTO en #Periscope  habla la MUD  ',no
'#SeñalEnVivo   anuncios sobre el  de octubre  ¡Conéctate   gt  gt  ',no
'RT    #SeñalEnVivo Recluso de la PGV acusa a la ministra de Iris Varela de causar masacres ¡Conéctate   gt  gt   http…',yes
'RT    Protestan frente a la sede del Ministerio de Asuntos Penitenciarios  ',no
'RT    Mira nuestra transmisión #EnVivo con los familiares de reclusos de la PGV En directo ¡conéctate    gt  gt   htt…',yes
'RT    #SeñalEnVivo Familiares de reos de la PGV   El lunes se murió adentro un muchacho con tuberculosis   gt  gt   h…',yes
'RT    #SeñalEnVivo Familiares de reos de la PGV   El lunes se murió adentro un muchacho con tuberculosis   gt  gt   h…',no
'Maestros que dependen de la Alcaldia de #CHACAO amanecieron encadenados en la entrada del ayuntamiento exigiendo qu… ',yes
'RT    MUD devela este miércoles programa de actividades para el  de octubre  ',no
'RT    Afirman que Caracas será abastecida con productos importados desde este fin de semana  …',no
'RT    Foro Penal  Gobierno de Maduro ha tenido  presos políticos  ',yes
'#LoDice   el pdt  Maduro no puede solicitar aprobación de presupuesto para la Nación por otra vía que no sea la Asamblea Nacional',yes
'Ramos Allup  Delcy Rodríguez debe asesorarse mejor antes de denunciar  ',no
'RT     FOTOS  Rescate Venezuela entregó donaciones a Casa Hogar en Catia  ',yes
'RT      VIDEO   Envían video a Iris Varela sobre presunto recluso muerto de turberculosis en       https …',no
'RT     FOTOS  Docentes que dependen de la Alcaldía de Chacao se encadenan para exigir pagos       https  …',no
'RT    Diputado Sergio Vergara  Sólo en dictadura un Presidente se otorga su propio presupuesto  …',yes
'RT    Docentes se encadenan en la alcaldía de chacao  señor alcalde es hora de darle la cara a nuestros educadores  …',no
'RT    Sepan los docentes que los acompañaremos en su lucha hasta obtener una respuesta razonable   …',no
'RT    #SeñalEnVivo     El ¡diálogo  y la venida Zapatero  aumentaron la represión   ¡Conéctate   gt  gt  ',no
'RT    #SeñalEnVivo     Hasta mayo  cuando comienza el diálogo había  arrestos políticos    gt  gt  ',no
'RT    #SeñalEnVivo Nuestra periodista   con   quienes darán balance sobre presos políticos  gt  gt  …',no
'RT    Olivares   Llevamos  fallecidos por difteria y la ministra de Salud ni se inmuta   …',yes
'RT     FOTOS   Aseguran que Braulio Jatar sufre de hipertensión severa  ',no
'RT    Transportistas socialistas marcharán este martes en Caracas  ',no
'RT     VIDEO   Vea el golazo de media cancha de Deyna Castellanos para vencer a Camerún  …',no
'RT     VIDEO   Vea el golazo de media cancha de Deyna Castellanos para vencer a Camerún  …',no
'RT    Amigos  por favor con carácter de #urgencia se necesita #CEFTRIAXONA amp de  o gr para mi abuela  Favor RT #SERVICIOPUBL…',no
'RT    Maduro solicita en carta al TSJ recomendación para rápida aprobación del presupuesto  …',yes
'RT    UNT  Maduro ha hecho  rotaciones en su gabinete en  años y su gobierno sigue inestable  https   …',yes
'RT    VP  Si Colombia hizo un plebiscito en  días Venezuela también puede hacer revocatorio  …',yes
'RT    Allup a Delcy Rodríguez  Si alguien es misógino es su régimen que humilla  deje la piratería  https…',yes
'RT    Delcy Rodríguez denunció a Henry Ramos Allup ante la Fiscalía por  usurpación de funciones   https …',no
'EN DIRECTO en #Periscope  Rueda de prensa de #VP habla Freddy Guevara #oct  ',no
'Los dos    ',no
'ÚLTIMA HORA  Aprobado aumento del pasaje en Caracas a  Bs  #oct  ',yes
'RT    AUMENTO BRUTAL  Gobierno autoriza aumento del precio del cemento a Bs   mil la tonelada  https   …',no
'Nuncio apostólico aseguró que el Vaticano está listo para mediar en el diálogo  ',yes
'RT     VIDEO  Venezuela rompe nuevo Record Guinnes con la Cata de Chocolate más grande del mundo  https  …',no
'Atención #serviciopublico ',yes
'RT    PARO PARCIAL  Transportistas presionan al gobierno para aumento en la tarifa del pasaje  …',no
'RT    TRANSPARENCIA VERDADERA  CNE de Colombia dio resultados del #plebiscito en tiempo real  …',yes
'#Ahora pdt  Maduro designó a Aloha Nuñez como Ministra de los Pueblos Indígenas #oct #Venezuela',no
'#Ahora Maduro nombra Ministra de la Mujer a Blanca Eekhout  Ministra de Comunas a Erika Farías  Ministro de Comunicación a Ernesto Villegas ',yes
'#Ahora   nombra Ministra del Despacho de la Presidencia de la República  a la Almirante Carmen Meléndez #oct',no
'RT    CNN  China suspendió sus préstamos al gobierno de Venezuela  ',no
'RT    CNN  China suspendió sus préstamos al gobierno de Venezuela  ',no
'RT    Capriles advierte  #TSJ está  cocinando” una sentencia para intentar robarle al pueblo el   #Revocatorio …',no
'RT    CRÓNICA  Salen a la luz nuevos detalles de la  Masacre de Guatire   ',no
'¿GOLPE MUNICIPAL  Designan alcaldes oficialistas en Mario Briceño y Maturín  ',yes
'RT    CNE rechaza  grosera intromisión en asuntos internos  por parte de cancilleres       …',no
'RT       denuncia que Sebin  visita  a médicos de Bolívar para evitar que hablen sobre la Difteria  gt  gt  …',yes
'REVOCATORIO MUD activa  plan   para organizar al electorado de cara al  O  ',yes
'RT    REVOCATORIO  Oposición anuncia el inicio de movilizaciones en todo el país para motivar       https…',yes
'RT    SeñalEnVivo     El plan para el    se llama  Plan   ¡Conéctate  gt  gt   …',yes
'RT    SeñalEnVivo     Tendremos  caminatas  madrugonazos  asambleas  toma de semáforos  ¡Conéctate  gt  gt  …',yes
'EN DIRECTO en #Periscope  Rueda de prensa de la #MUD #Revocatorio #sep  ',yes
'RT    #SeñalEnVivo con   en rueda de prensa de la la Unidad ¡Conéctate aquí   gt  gt   …',yes
' FOTOS  Mueren  personas y  resultan heridas tras accidente de autobús en #Bolívar #S  ',yes
'RT    Seis países latinoamericanos preocupados por acciones del CNE sobre el revocatorio  …',yes
'RT    Playas del Zulia permanecerán cerradas por el paso de Matthew por el Caribe  ',yes
'RT    La tormenta Matthew se fortalece y puede convertirse hoy en huracán  ',no
'RT     FOTOS   Alcaldes entregaron documento en Vicepresidencia exigiendo recursos para pagar      https …',no
'RT    El diputado Olivares denuncia la muerte de  personas por casos de difteria en Bolívar  …',yes
'RT     FOTOS y VIDEO  Al menos tres muertos y  heridos por el accidente de tren en Nueva Jersey  https…',no
'RT    #SeñalEnVivo   en la protesta de los trabajadores municipales desde la vicepresidencia  gt  gt   htt…',yes
'RT    #SeñalEnVivo   en la protesta de los trabajadores municipales desde la vicepresidencia  gt  gt   htt…',no
'EN DIRECTO en #Periscope  Alcaldes y Trabajadores exigen recursos en Vicepresidencia  ',no
'RT     FOTOS  Alcaldes y trabajadores municipales se dirigen a la Vicepresidencia para exigir      https …',no
'RT    #S VIDEO  Hermana de preso político Efraín Ortega denuncia su grave estado de salud  Ver video aquí  …',yes
'RT    #S  VIDEO de ayer en la madrugada  Hermana de preso político Efraín Ortega denuncia su grave estado de salud y reclama…',yes
'RT    #SeñalEnVivo Trabajadores de municipales exigen que gobierno nacional entregue recursos a alcaldías para salarios   gt  …',yes
'RT    #SeñalEnVivo Alcaldes de la Gran Caracas acompañan a trabajadores en exigencia de recursos para salarios Conéctate  gt  …',no
'RT    En puerta acercamiento entre Venezuela y EEUU con visita de Shannon  ',no
'Juicio contra María Lourdes Afiuni reinicia luego de casi siete años de paralización ',no
'Daniel Ceballos es trasladado al Helicoide  ',yes
'RT    Congresistas de EEUU exigen respeto a la Constitución en Venezuela  ',yes
'RT   AVEN  Así están los maestros de #Chacao a fueras de la alcaldía esperando respuesta de   ',no
'RT     VÍDEO  CNP solicitó audiencia con Lucena por cerco contra periodistas en CNE  …',no
'RT     Carta y Vídeo  MUD solicitó formalmente mediación del Vaticano en diálogo  ',no
'EN DIRECTO en #Periscope  habla la MUD  ',no
'RT      FOTOS   Periodistas solicitan audiencia a rectores del CNE para tratar el cerco a la      https  …',yes
'Estamos en la Nunciatura a la espera de   que entregará una carta de respuesta al Papa sobre el diál… ',no
'EN DIRECTO en #Periscope  CNP acude al CNE a exigir acceso a la fuente para periodistas  ',no
'RT    Gobierno y Colgate Palmolive acuerdan distribución de crema dental a través de los Clap  …',yes
'RT    ANÁLISIS  Las seis claves del primer debate entre Hillary Clinton y Donald Trump  …',yes
'RT    ANÁLISIS  Las seis claves del primer debate entre Hillary Clinton y Donald Trump  …',yes
'RT    Delcy Rodríguez denunciará ante la Fiscalía a Ramos Allup por vilipendios  ',yes
'RT    AN aprobó acuerdo sobre precaria situación de venezolanos en el extranjero  ',no
'RT     Video   Borges  Convocatoria del  O es para  calentar motores  para el    …',yes
'RT   AVEN  Protesta de los maestros en la alcaldía contra   exigen su pago  Ramón Muchacho paga lo lo que debes  https …',no
'DATOS  Del  al  de octubre recibirán postulaciones para cargo de rector del CNE  ',yes
'Hospital JM de los Ríos recibió ayuda humanitaria de Rescate Venezuela  ',yes
'RT    Saquearon dos camiones con pollos en la entrada del terminal de ferrys en Cumaná  …',no
'RT    Reportan manifestación frente a la Defensoría del Pueblo  ',no
'RT    ¿Becados   Estos son los diputados de la Patria con más inasistencias en la AN  …',no
'RT    Contraloría abrió procedimiento administrativo contra Capriles  ',yes
'RT    Lilian Tintori  El régimen quiere montar una nueva mentira en contra de Leopoldo López  …',no
'RT    ¡ATENTOS    Sustrajeron  granadas del Fuerte Conopoima  ',no
'RT    #Maduro se reunió con el Secretario de Estado de #EEUU en #Colombia  ',no
'   en #Periscope  VENEZUELA  Un revocatorio   políticos contra el   y el otro  confundido    ',no
'Crónica  Recta final por el revocatorio juntó nuevamente a toda la dirigencia opositora  ',yes
'RT    Maduro ordenó inmediata revisión de matrículas de los colegios privados  ',no
'Oposición convoca movilización masiva en todo el país el  de octubre para exigir revocatorio… ',yes
'RT    Este es el manifiesto de la MUD sobre el revocatorio  ',yes
'RT    TRAS ANUNCIOS   Capriles ratificó que la indignación no puede convertirse en resignación  …',no
'RT    TRAS ANUNCIOS   Capriles ratificó que la indignación no puede convertirse en resignación  …',no
'RT      de los electores votaría por revocar a Maduro  Venebarómetro  #Revocatorio …',no
'EN DIRECTO en #Periscope  habla   n acto de la MUD  ',no
'EN DIRECTO en #Periscope  habla    ',no
'EN DIRECTO en #Periscope  habla vicepresidente de la AN   en acto de LA MUD  ',no
'RT    Desde la Guaira  presidente Nicolás Maduro da inicio al año escolar ',no
'EN DIRECTO en #Periscope  habla er vicepresidente de la AN  Simón Calzadilla en acto de la MUD  ',no
'EN DIRECTO en #Periscope  habla el gobernador     en acto de LA MUD  ',no
'EN DIRECTO en #Periscope  habla   en acto de la MUD  ',yes
'RT    María Corina Machado  Con o sin revocatorio Maduro se tiene que ir en diciembre  …',no
'RT    Posición de la MUD  El revocatorio se realizará en  cumpliendo con la Constitución N      https…',no
'EN DIRECTO en #Periscope  MUD le habla al país sobre RR #sep  ',no
'EN DIRECTO en #Periscope  Anuncios de la MUD será a las pm #sep  ',no
'EN DIRECTO en #Periscope  Esperando anuncios de la MUD en Caracas #sep ambiente  ',no
'RT    Eperando pronunciamiento de   desde Caracas #sep detalles por  …',yes
'RT      Unas  personas esperan fuera del comando    Autoridades ofrecen rdprensa  am #ElTigre …',no
'RT      EXTRAOFICIAL  Fuga de calabozos Policía Municipal de #ElTigre   am deja  muertos   herido   fugados …',yes
'RT    Diosdado Cabello advirtió que la MUD llamará a paro nacional luego del    ',yes
'RT    Exigencias   Jesús  Chúo  Torrealba  Este lunes hablará el país  ',yes
'RT    En tres años cayó   oferta de #vuelos de #aerolíneas internacionales en #Venezuela  …',yes
'RT    En tres años cayó   oferta de #vuelos de #aerolíneas internacionales en #Venezuela  …',yes
'RT    TSJ vuelve a declarar constitucional el Estado de Excepción y Emergencia Económica  …',no
'RT    Jorge Rodríguez  El cronograma del CNE deja claro que no habrá referendo en  ni en   https …',yes
'RT    Capriles  Uno de los más interesados en el RR es Diosdado Cabello  ',yes
'RT    Guerra al bachaqueo  Siete detenidos por revender productos en mercado de Quinta Crespo  …',no
'RT    Jacqueline Faría aseguró que la oposición no quiere #revocatorio sino desestabilizar  …',no
'A las am el alcalde de Caracas Jorge Rodríguez ofrece declaraciones desde CNE #Caracas en apoyo a las rectoras ante anuncio sobre RR #S',yes
'RT    Exilio venezolano en Miami rechaza las condiciones del CNE para el referendo  …',yes
'RT    Jesús Torrealba  #Oposición no puede hacerse cómplice de una violación a la #Constitución  https   …',yes
'RT     FOTOS  Trabajadores de la Alcaldía de Chacao protestan por falta de pagos  ',no
